ата	3729118
ова	3462086
ите	3168288
как	3033079
тов	2918579
пре	2261179
рав	2220821
акв	2194136
ост	2093526
зна	2039755
пра	2007403
ето	1958577
има	1899670
ста	1893197
кво	1861828
ава	1843539
про	1766000
ото	1731445
вам	1728241
кат	1713291
ска	1700148
раз	1600584
при	1596417
ави	1580893
ога	1571348
ени	1549433
ато	1542500
оже	1537801
ред	1472223
мож	1419047
иск	1417754
доб	1386547
ете	1364355
ина	1335260
обр	1323062
съм	1319705
аме	1301642
ака	1298064
сти	1242314
ият	1234298
яма	1225115
ове	1218899
бва	1212041
тря	1192883
ням	1184119
ряб	1175845
ябв	1175843
сто	1175479
ств	1127381
мен	1126306
лед	1117932
али	1117928
лко	1098222
тел	1089151
ние	1086606
каз	1086497
вър	1067208
кой	1063368
ира	1062457
нат	1059596
еди	1043265
ори	1039368
бре	1032356
едн	1027410
ичк	1020768
нап	1011625
мис	1011213
сле	1004834
так	1001294
или	993124
ваш	984625
ват	981183
стр	968725
нал	967946
ако	960265
ого	956915
ест	953677
ече	944004
ист	943250
защ	935662
ява	927043
ащо	923520
ког	919823
ани	919619
еше	919344
ово	918981
сич	918938
ник	915026
исл	910757
рат	910623
ъде	907548
вси	906804
ане	903217
жда	889512
ята	886729
нам	885600
кол	867192
ате	861566
ран	860248
сам	857825
нещ	857574
тво	847976
вор	843122
тук	837618
мам	804268
олк	802920
няк	794444
дин	789263
ана	788281
гов	781266
ния	777355
еме	770162
пол	767314
ара	763371
апр	762697
веч	757304
тан	756659
нае	755110
мно	745454
тав	744410
под	743278
аза	742896
ена	740452
бра	729159
мог	728638
каж	720698
той	719747
ода	714869
амо	712078
вид	705730
два	700552
тра	697316
ног	696655
ери	692162
тат	692142
оти	691373
год	687491
ора	686195
ден	681157
кам	675097
ели	674673
сте	669964
зва	669557
рос	667785
яко	667002
пом	666558
оди	657455
ува	651813
ван	642386
вин	635747
ещо	633186
беш	626467
гат	624066
лаг	615729
тва	613140
аст	612389
нит	609604
кар	601769
ега	601523
рем	600242
азб	599685
ика	597749
мал	596811
нос	596759
вот	591831
нет	590505
ари	589437
къд	587740
рия	587500
рес	586138
раб	585474
тин	581525
пос	578123
аше	577113
нов	577002
спо	574268
ази	573840
лен	572854
гле	572287
рад	567972
ита	566915
пит	565645
дар	565554
вен	562717
вай	560716
оли	555343
ент	554889
слу	552280
або	549158
сме	548548
авя	547487
дна	546778
сег	543905
жен	543663
нач	543579
ета	542666
тно	535578
чко	533422
пов	533050
бил	528762
виж	527456
бот	527007
кра	525873
мер	522819
ала	516439
мат	514352
ока	512943
жив	505080
ива	500638
зап	500287
оет	499159
уби	498887
азв	498846
рит	498631
тре	498585
аря	497943
дно	496460
оля	495621
ков	495495
гра	492601
тор	490863
аре	489002
ини	487200
оят	482729
вет	482432
там	482125
кое	481592
чно	480483
ота	476306
руг	474351
аго	470771
чки	466557
мом	465049
ози	464454
каш	463881
хме	463059
еща	462811
сно	461918
бла	459583
ико	459411
теб	458651
учи	454478
алк	454120
поч	451770
тър	448454
вре	446855
чет	446270
ици	446058
бъд	442792
оби	442527
вал	441765
ича	441641
еле	438941
ено	438787
еда	434669
луч	433792
маш	432051
лит	431937
йте	431749
дру	431641
рен	431536
мин	431119
нас	431101
още	430194
ърв	429679
бир	426775
отк	424315
ека	421604
ови	421523
ами	420368
йде	419976
бър	418042
сли	414165
жеш	410953
пла	409808
пар	409421
лат	408279
все	406124
ежд	403624
ски	403411
аве	403184
дни	402729
рам	398735
дос	397986
ила	397501
тол	397131
док	396961
аеш	396284
изв	394774
същ	393777
лно	392232
поз	390690
тоз	390201
оле	390049
дра	389816
нищ	389471
мол	389214
нар	388045
чен	385622
ция	385455
ачи	384086
ера	381192
очн	381046
аже	380545
ито	379218
оре	378539
ага	378279
род	378032
ади	377846
зби	377432
озн	377241
апо	376143
ищо	374592
изп	374375
без	373717
щот	373548
опи	373348
око	373223
ляв	372621
кри	372518
чак	372173
май	371932
ква	371651
ама	371564
оме	371436
мет	370958
дал	370011
таз	369998
сва	368403
реш	368337
три	367831
его	367753
ало	366954
иде	365799
сля	365647
